OBJECTID;Anlage;Baumnummer;Gattung_Dt;Gattung_Lat;Pflanzdatum;X;Y;Lon;Lat
3409;Dr.-Ferdinand-Kogler-Straße;4;Dichtkronige Winterlinde;Tilia cordata 'Erecta';01.01.1997;82733,7609999999;236491,797;11,4261767570001;47,2620889090001
3410;Dr.-Ferdinand-Kogler-Straße;5;Dichtkronige Winterlinde;Tilia cordata 'Erecta';01.01.1997;82741,4699999997;236485,449999999;11,4262774250001;47,2620308610001
3411;Fischerhäuslweg;2;Spitzahorn;Acer platanoides;;78120,1100000003;236275,489;11,3651895400001;47,260707203
3412;Fischerhäuslweg;3;Spitzahorn;Acer platanoides;;78129,5020000003;236301,164000001;11,365318087;47,2609369900001
3413;Fischerhäuslweg;4;Spitzahorn;Acer platanoides;;78117,9220000003;236295,244000001;11,3651640780001;47,2608851240001
3414;Fischerhäuslweg;5;Spitzahorn;Acer platanoides;;78127,602;236321,045;11,3652964520001;47,2611160100001
3415;Fischerhäuslweg;7;Spitzahorn;Acer platanoides;;78125,6770000001;236341,307;11,3652745530001;47,26129846
3416;Fischerhäuslweg;8;Spitzahorn;Acer platanoides;;78113,2759999996;236343,533;11,3651111170001;47,2613199500001
3417;Fischerhäuslweg;9;Spitzahorn;Acer platanoides;05.04.2004;78121,4100000001;236382,548;11,3652253720001;47,2616698570001
3418;Fischnalerstraße;2;Hainbuche;Carpinus betulus;;79253,6730000004;236699,997;11,3802393770001;47,264389426
3419;Kaiserschützenplatz;1;Winterlinde;Tilia cordata;;80512,2110000001;236034,266000001;11,3967465950001;47,2582496910001
3420;Kaiserschützenplatz;5;Winterlinde;Tilia cordata;;80500,5719999997;236078,206;11,3966007380001;47,2586462740001
3421;Kaiserschützenplatz;7;Gemeine Esche;Fraxinus excelsior;;80482,7300000004;236042,223999999;11,396358589;47,258324863
3422;Hans-Flöckinger-Promenade;124;Sandbirke;Betula pendula;;78908,0224000001;235872,561899999;11,3755272340001;47,256989639
3423;Hans-Flöckinger-Promenade;125;Sandbirke;Betula pendula;;78924,3799999999;235883,642999999;11,375745259;47,2570873340001
3424;Stadtpark Rapoldi;37;Gemeine Esche;Fraxinus excelsior;;81249,2699999996;236787,08;11,406619343;47,2649293090001
3425;Roßaupromenade;308;Vogelkirsche;Prunus avium;01.05.1983;84478,7400000002;237042,130000001;11,4493324030001;47,266816437
3426;Roßaupromenade;311;Silberpappel;Populus alba;01.05.1983;84516,9299999997;237035,09;11,449835625;47,2667482240001
3427;Roßaupromenade;312;Silberpappel;Populus alba;01.05.1983;84518,2300000004;237034,970000001;11,449852777;47,2667469770001
3428;Roßaupromenade;313;Silberpappel;Populus alba;01.05.1983;84519,7599999998;237034,33;11,4498728700001;47,266741025
3429;Roßaupromenade;314;Silberpappel;Populus alba;01.05.1983;84520,1600000001;237034,869999999;11,4498782560001;47,26674583
3430;Schmelzergasse;5;Scheinakazie;Robinia pseudoacacia;;80272,2800000003;237800,42;11,393893576;47,2741622890001
3431;Schmelzergasse;8;Scheinakazie;Robinia pseudoacacia;;80260,3799999999;237808,65;11,3937378080001;47,2742377540001
3432;Schmelzergasse;9;Scheinakazie;Robinia pseudoacacia;;80256,3799999999;237811,369999999;11,3936854410001;47,274262703
3433;Schmiedgasse;1;Winterlinde;Tilia cordata;01.02.1996;81257,6299999999;237154,25;11,4067963750001;47,2682302810001
3434;Schmiedgasse;3;Winterlinde;Tilia cordata;01.02.1996;81346,7539999997;237162,469000001;11,4079753820001;47,268293187
3435;Schmuckgasse;1;Baumhasel;Corylus colurna;;81410,3130000001;237200,483999999;11,4088220390001;47,2686272020001
3436;Schmuckgasse;2;Baumhasel;Corylus colurna;;81414,5729999999;237209,777000001;11,4088800110001;47,268710248
3437;Schmuckgasse;3;Baumhasel;Corylus colurna;;81418,6859999998;237219,248;11,4089360740001;47,2687949130001
3438;Schmuckgasse;5;Baumhasel;Corylus colurna;;81430,9289999995;237238,369000001;11,4091013070001;47,2689653560001
3439;Ampfererpark - Spielplatz;25;Vielblütiger Zierapfel;Malus floribunda;;79034,2510000002;236388,441;11,3772855940001;47,2616139150001
3440;Schullernstraße;1;Gleditschie;Gleditsia triacanthos;01.01.1993;82078,6085999999;236236,9592;11,4174751850001;47,2598791360001
3441;Burgenlandstraße - Block;2;Schwedische Mehlbeere;Sorbus intermedia;01.01.1993;82065,3773999996;236226,548800001;11,4172984950001;47,259787164
3442;Schullernstraße;5;Gleditschie;Gleditsia triacanthos;;82092,6299999999;236200,880000001;11,4176538;47,259552924
3443;Schullernstraße;7;Gleditschie;Gleditsia triacanthos;;82100,6600000001;236182,800000001;11,4177565630001;47,2593893280001
3444;Graf Andechs;2;Blasenbaum;Koelreuteria paniculata;;82318,8509999998;237069,217;11,420801661;47,267333707
3445;Graf Andechs;3;Etagenhartriegel;Cornus controversa;;82325,9270000001;237057,441;11,4208929840001;47,2672269190001
3446;Angergasse - Spiel- und Sportanlage;10;Serbische Fichte;Picea omorika;;78434,1399999997;236175,960999999;11,3693205850001;47,2597747920001
3447;Mittelschule Hötting-West;24;Hainbuche;Carpinus betulus;;76598,9301000005;236999,768300001;11,3452178190001;47,2673995750001
3448;Mittelschule Hötting-West;25;Hainbuche;Carpinus betulus;;76599,4415999996;237004,1797;11,3452253310001;47,2674391880001
3449;Mittelschule Hötting-West;26;Serbische Fichte;Picea omorika;;76609,0334000001;237001,342499999;11,3453515740001;47,2674125560001
3450;Mandelsbergerstraße 16,18;1;Bergahorn;Acer pseudoplatanus;;79339,2209999999;235824,424000001;11,3812145990001;47,2565049150001
3451;Neuhauserstraße;2;Säulenahorn;Acer platanoides 'Columnare';05.11.2007;80341,9400000004;236008,960000001;11,394492836;47,2580429070001
3452;Kurpark - Igls;371;Fichte;Picea abies;;81616,2999999998;232769,26;11,4107371950001;47,228751092
3453;Kurpark - Igls;372;Fichte;Picea abies;;81616,8799999999;232770,58;11,4107450920001;47,2287628920001
3454;Kurpark - Igls;374;Fichte;Picea abies;;81627,8300000001;232776,060000001;11,4108906530001;47,2288108180001
3455;Speckbacherstraße;4;Kegelscheinakazie;Robinia pseudoacacia 'Bessoniana';;79953,79;236434,720000001;11,3894414580001;47,2619190890001
3456;Speckbacherstraße;5;Kegelscheinakazie;Robinia pseudoacacia 'Bessoniana';01.02.1997;79942,4199999999;236434,210000001;11,3892911620001;47,2619158830001
3457;Pradl;70;Sandbirke;Betula pendula;;82323,1579999998;235988,762700001;11,4206600910001;47,2576165500001
3458;Pradl;81;Blaue Stechfichte;Picea pungens 'Glauca';;82308,3673;236058,6951;11,420477556;47,2582473080001
3459;Sillmündung - Lodenareal;110;Sandbirke;Betula pendula;;82272,9929999998;238138,397;11,420392178;47,2769546530001
3460;General-Eccher-Straße;29;Säulenahorn;Acer platanoides 'Columnare Dila';02.04.2012;82062,4447999997;238082,250800001;11,4175996580001;47,276476018
3461;Speckbacherstraße;10;Scheinakazie;Robinia pseudoacacia;;79947,1500000004;236410,83;11,389349478;47,2617050480001
3462;Speckbacherstraße;11;Kegelscheinakazie;Robinia pseudoacacia 'Bessoniana';01.02.1997;79948,9900000002;236402,27;11,389372258;47,261627843
3463;Speckbacherstraße;13;Kegelscheinakazie;Robinia pseudoacacia 'Bessoniana';;79961,3899999997;236399,27;11,3895355340001;47,2615993580001
3464;Speckbacherstraße;14;Kegelscheinakazie;Robinia pseudoacacia 'Bessoniana';15.10.2013;79951,2599999998;236391,83;11,3894003840001;47,2615336790001
3465;Technikerstraße;12;Japanische Nelkenkirsche;Prunus serrulata 'Kanzan';;76842,4289999995;236752,893999999;11,3483926310001;47,2651509870001
3466;Fernkreuzweg Rastplatz;12;Winterlinde;Tilia cordata;;81115,9699999997;232424,800000001;11,4040694650001;47,2257150620001
3467;Fernkreuzweg Rastplatz;13;Winterlinde;Tilia cordata;;81119,9199999999;232421,41;11,404120999;47,2256840890001
3468;Fernkreuzweg Rastplatz;14;Föhre;Pinus sylvestris;;81126,7199999997;232419,640000001;11,4042104490001;47,225667334
3469;Gsetzbichl;1;Europäische Lärche;Larix decidua;;81067,25;232977,52;11,4035260790001;47,2306917720001
3470;An-der-Lan-Straße - Spiel- und Sportanlage;6;Hainbuche;Carpinus betulus;;84113,8963000001;237668,609999999;11,444629879;47,2724971000001
3471;An-der-Lan-Straße - Spiel- und Sportanlage;7;Hainbuche;Carpinus betulus;;84126,6282000002;237671,4;11,444798629;47,2725205630001
3472;Schützenstraße - Spiel- und Sportanlage;4;Fichte;Picea abies;;83449,1900000004;237906,6;11,4358914400001;47,2747219770001
3473;Haller Straße Übergang;1;Gleditschie;Gleditsia triacanthos;;83530,9699999997;238039,17;11,4369967750001;47,275903805
3474;Haller Straße Übergang;2;Blumenesche;Fraxinus ornus;;83525,0199999996;238030,75;11,436916582;47,275828839
3475;Haller Straße Übergang;3;Blumenesche;Fraxinus ornus;;83512,6100000003;238029,92;11,436752443;47,2758229500001
3476;Haller Straße Übergang;5;Krimlinde;Tilia euchlora;;83508,96;238040,050000001;11,4367061010001;47,275914513
3477;Haller Straße Übergang;7;Roßkastanie;Aesculus hippocastanum;;83496,75;238024,130000001;11,4365417910001;47,2757728930001
3478;Villa Blanka;68;Bergahorn;Acer pseudoplatanus;;80467,7699999996;238321,74;11,396570377;47,2788267160001
3479;Villa Blanka;69;Scheinzypresse;Chamaecyparis lawsoniana;;80461,7599999998;238312,82;11,396489353;47,2787472320001
3480;Villa Blanka;70;Fichte;Picea abies;;80458,1200000001;238310,609999999;11,396440854;47,278727802
3481;Villa Blanka;71;Fichte;Picea abies;;80457,5899999999;238306,68;11,3964331440001;47,2786925240001
3482;Villa Blanka;73;Spitzahorn;Acer platanoides;;80551,8200000003;238506,41;11,3977143010001;47,280477192
3483;Gsetzbichl;14;Europäische Lärche;Larix decidua;;81052,9000000004;232986,380000001;11,4033382190001;47,230773216
3484;Gsetzbichl;15;Europäische Lärche;Larix decidua;;81050,4800000004;232985,67;11,40330614;47,2307671290001
3485;Gsetzbichl;16;Europäische Lärche;Larix decidua;;81048,2999999998;232986,949999999;11,4032775890001;47,230778908
3486;Gsetzbichl;18;Trauerweide;Salix alba 'Tristis';;81040,6100000003;232989,51;11,4031765210001;47,230802876
3487;Gsetzbichl;19;Spitzahorn;Acer platanoides;;81038,79;232994,76;11,40315344;47,2308503140001
3488;Reichenauer Promenade;101;Grauerle;Alnus incana;;82438,3399999999;238109,710000001;11,4225718260001;47,2766759740001
3489;Gsetzbichl;142;Schwarzkiefer;Pinus nigra;;80890,4500000002;232990,859999999;11,4011942290001;47,2308334640001
3490;Gsetzbichl;144;Winterlinde;Tilia cordata;;81019,2599999998;233002,18;11,4028969280001;47,230919445
3491;Gsetzbichl;145;Spitzahorn;Acer platanoides;;81017,0800000001;233003,380000001;11,402868362;47,2309305050001
3492;Gsetzbichl;148;Spitzahorn;Acer platanoides;;81012,6200000001;233002,33;11,4028092880001;47,2309216100001
3493;Gsetzbichl;152;Salweide;Salix caprea;;81010,7599999998;233005,1;11,4027852310001;47,23094675
3494;Hoher Weg;12;Goldregen;Laburnum anagyroides;;81069,3830000004;238548,919;11,404561679;47,2807959120001
3495;Pfarre Neu Pradl;1;Blaue Stechfichte;Picea pungens 'Glauca';;81956,0489999997;236912,522;11,4159797200001;47,265969807
3496;Gumppstraße;25;Japanische Nelkenkirsche;Prunus serrulata 'Kanzan';;82227,1299999999;236975,689999999;11,4195726950001;47,2665040750001
3497;Wiesengasse - West;41;Säulenahorn;Acer platanoides 'Columnare';06.11.2007;81455,0190000003;235674,880999999;11,4091354330001;47,254901739
3498;Wiesengasse - West;48;Säulenahorn;Acer platanoides 'Columnare';06.11.2007;81373,1639999999;235656,275;11,408050851;47,2547445330001
3499;Technikerstraße;276;Spitzahorn;Acer platanoides;15.11.2007;76172,2570000002;236448,972999999;11,3394869310001;47,262495604
3500;Technikerstraße;74;Spitzahorn;Acer platanoides;15.11.2007;76162,1399999997;236488,539999999;11,3393599990001;47,2628526130001
3501;Technikerstraße;61;Spitzahorn;Acer platanoides;15.11.2007;76160,8200000003;236650,630000001;11,3393701020001;47,2643104920001
3502;Johanneskirche;22;Roßkastanie;Aesculus hippocastanum;10.05.2007;79920,4025999997;236847,4289;11,3890739880001;47,2656347070001
3503;Johanneskirche;23;Roßkastanie;Aesculus hippocastanum;10.05.2007;79926,2800000003;236854,212099999;11,389152847;47,265694996
3504;Grünbacher-Promenade;121;Silberweide;Salix alba;;83473,3399999999;237676,23;11,4361676120001;47,2726471920001
3505;Grünbacher-Promenade;122;Zitterpappel;Populus tremula;;83479,6699999999;237672,48;11,4362505510001;47,2726126650001
3506;Grünbacher-Promenade;123;Zitterpappel;Populus tremula;;83481,6200000001;237671,34;11,4362761040001;47,2726021650001
3507;Grünbacher-Promenade;124;Silberweide;Salix alba;;83503,6900000004;237675,73;11,436568535;47,2726388450001
3508;Grünbacher-Promenade;126;Silberweide;Salix alba;;83508,8300000001;237669,83;11,4366353500001;47,2725851340001
3509;Grünbacher-Promenade;127;Silberweide;Salix alba;;83520,1500000004;237664,960000001;11,4367840140001;47,2725399010001
3510;Grünbacher Promenade West - Spiel- und Sportanlage;128;Silberweide;Salix alba;;83514,8600000003;237645,84;11,4367105520001;47,2723686260001
3511;Grünbacher-Promenade;129;Feldahorn;Acer campestre;;83489,2999999998;237697,390000001;11,4363824370001;47,2728354590001
3512;Appellplatz O-Dorf;17;Schwedische Mehlbeere;Sorbus intermedia;;84050,5843000002;237522,3632;11,4437658930001;47,2711899920001
3513;Appellplatz O-Dorf;18;Schwedische Mehlbeere;Sorbus intermedia;;84054,7117999997;237523,686100001;11,4438206770001;47,2712013620001
3514;Appellplatz O-Dorf;19;Schwedische Mehlbeere;Sorbus intermedia;;84058,7863999996;237524,6916;11,4438747020001;47,2712098840001
3515;Appellplatz O-Dorf;20;Schwedische Mehlbeere;Sorbus intermedia;;84063,0197000001;237525,220699999;11,443930734;47,2712141010001
3516;Appellplatz O-Dorf;21;Österreichische Schwarzkiefer;Pinus nigra 'Austriaca';;84057,6222000001;237496,1165;11,443853957;47,270953057
3517;Kurpark - Igls;303;Sandbirke;Betula pendula;;81685,4000000004;232720,25;11,4116405550001;47,2283017770001
3518;Kurpark - Igls;304;Sandbirke;Betula pendula;;81684,1399999997;232721,15;11,411624084;47,2283100270001
3519;Kurpark - Igls;305;Sandbirke;Betula pendula;;81681,0599999996;232721,859999999;11,41158355;47,2283167940001
3520;Gsetzbichl;141;Schwarzkiefer;Pinus nigra;;80891,1600000001;232992,630000001;11,4012039220001;47,2308492940001
3521;Kurpark - Igls;407;Sandbirke;Betula pendula;;81683,0599999996;232758,689999999;11,411616655;47,2286477650001
3522;Kurpark - Igls;408;Sandbirke;Betula pendula;;81679,4800000004;232758,460000001;11,411569349;47,2286461400001
3523;Kurpark - Igls;410;Sandbirke;Betula pendula;;81671,5300000003;232759,74;11,4114646240001;47,228658636
3524;Kurpark - Igls;411;Sandbirke;Betula pendula;;81667,9800000004;232764,15;11,411418558;47,2286987360001
3525;Kurpark - Igls;412;Bergulme;Ulmus glabra;;81665,9500000002;232766,34;11,4113921560001;47,2287186820001
3526;Kurpark - Igls;414;Bergahorn;Acer pseudoplatanus;;81672,5199999996;232772,25;11,4114799700001;47,2287710180001
3527;Technikerstraße;14;Säuleneiche;Quercus robur 'Fastigiata';;76826,3250000002;236758,011;11,3481807480001;47,2651988850001
3528;Technikerstraße;15;Säuleneiche;Quercus robur 'Fastigiata';;76825,4100000001;236751,262;11,3481675030001;47,2651382960001
3529;Technikerstraße;16;Rotblühende Roßkastanie;Aesculus carnea;;76812,7379999999;236756,561000001;11,3480009940001;47,2651874300001
3530;Kirche Mühlau;5;Wildbirne;Pyrus communis;;81726,8399999999;238913,23;11,4133166180001;47,2839908490001
3531;Kirche Mühlau;6;Gemeine Esche;Fraxinus excelsior;;81729,7599999998;238917,02;11,4133559000001;47,28402457
3532;Kirche Mühlau;8;Bergahorn;Acer pseudoplatanus;;81730,3200000003;238934,25;11,413366447;47,2841794510001
3533;Kirche Mühlau;10;Gemeine Esche;Fraxinus excelsior;;81734,1900000004;238942,18;11,4134190410001;47,284250285
3534;Kirche Mühlau;11;Gemeine Esche;Fraxinus excelsior;;81730,0800000001;238943,51;11,4133649660001;47,2842627570001
3535;Widum Mühlau;1;Vogelbeere;Sorbus aucuparia;;81712,9900000002;238991,26;11,4131478200001;47,2846942990001
3536;Widum Mühlau;2;Vogelbeere;Sorbus aucuparia;;81711,25;238997,42;11,4131259480001;47,284749913
3537;Widum Mühlau;3;Vogelbeere;Sorbus aucuparia;;81713,7199999997;238998,720000001;11,41315883;47,284761297
3538;Widum Mühlau - Spielplatz;4;Hainbuche;Carpinus betulus;;81710,0899999999;239010,460000001;11,4131129980001;47,284867326
3539;Widum Mühlau - Spielplatz;5;Hainbuche;Carpinus betulus;;81707,9699999997;239011,08;11,4130850930001;47,2848731650001
3540;Widum Mühlau - Spielplatz;7;Gemeine Esche;Fraxinus excelsior;;81710,3200000003;239015,689999999;11,4131169920001;47,284914331
3541;Widum Mühlau - Spielplatz;8;Schmetterlingskirsche;Prunus padus 'Watereri';;81709,5800000001;239018,439999999;11,4131077140001;47,2849391540001
3542;Ursulinenweg;23;Baumhasel;Corylus colurna;;78265,557;236556,186000001;11,367159965;47,2632143070001
3543;Ursulinenweg;24;Vogelkirsche;Prunus avium;;78288,3990000002;236551,895;11,3674609820001;47,263173001
3544;Roßaupromenade;128;Roßkastanie;Aesculus hippocastanum;01.05.1983;83405,5838000001;237557,3594;11,4352502090001;47,271586776
3545;Sonnenstraße;27;Spitzahorn;Acer platanoides;;79350,3512000004;236928,285800001;11,3815570400001;47,2664308270001
3546;Sonnenstraße;29;Bergahorn;Acer pseudoplatanus;;79481,6047;236985,390900001;11,3833012580001;47,26692855
3547;Sonnenstraße;30;Scheinakazie;Robinia pseudoacacia;;79490,0899999999;236990,18;11,3834142150001;47,266970594
3548;Europaratsallee;22;Roßkastanie;Aesculus hippocastanum;;80418,7199999997;237579,050000001;11,3957888350001;47,272153598
3549;Europaratsallee;23;Roßkastanie;Aesculus hippocastanum;;80419,6299999999;237590,640000001;11,3958029400001;47,272257718
3550;Europaratsallee;24;Roßkastanie;Aesculus hippocastanum;;80420,7000000002;237602,050000001;11,395819127;47,272360199
3551;Europaratsallee;25;Roßkastanie;Aesculus hippocastanum;;80421,6299999999;237613,630000001;11,395833494;47,2724642260001
3552;Europaratsallee;27;Roßkastanie;Aesculus hippocastanum;;80423,6299999999;237636,76;11,395864073;47,2726719930001
3553;Europaratsallee;28;Roßkastanie;Aesculus hippocastanum;;80424,8200000003;237647,960000001;11,3958818080001;47,2727725700001
3554;Europaratsallee;29;Roßkastanie;Aesculus hippocastanum;;80425,8600000003;237659,07;11,3958975440001;47,272872357
3555;Rennweg;12;Roßkastanie;Aesculus hippocastanum;;80576,9800000004;237963,359999999;11,39794908;47,2755903930001
3556;Rennweg;13;Roßkastanie;Aesculus hippocastanum;;80586,5899999999;237975,49;11,398078248;47,2756983030001
3557;Rennweg;14;Roßkastanie;Aesculus hippocastanum;;80596,3499999996;237987,42;11,3982093640001;47,2758043960001
3558;Kurpark - Igls;436;Bergahorn;Acer pseudoplatanus;;81711,6900000004;232780,82;11,4119986630001;47,2288432350001
3559;Seebergasse;4;Winterlinde;Tilia cordata;;82103,6799999997;236431,1;11,4178419420001;47,2616219370001
3560;Seebergasse;7;Winterlinde;Tilia cordata;;82113,4500000002;236452,16;11,4179748660001;47,2618101130001
3561;Seebergasse;8;Winterlinde;Tilia cordata;;82116,5999999996;236459,289999999;11,4180177850001;47,2618738410001
3562;Seebergasse;9;Sommerlinde;Tilia platyphyllos;;82119,9100000001;236466,380000001;11,4180628110001;47,261937189
3563;Seebergasse;10;Winterlinde;Tilia cordata;;82123,6900000004;236472,91;11,418113943;47,261995443
3564;Seebergasse;11;Winterlinde;Tilia cordata;;82127,4100000001;236477,880000001;11,4181639970001;47,2620396740001
